,user_id,location_id,rating
29804,14188,9,50.0
29805,14189,9,30.0
29806,14190,9,40.0
29807,14190,17,50.0
29808,14191,9,50.0
29809,14192,9,50.0
29810,14193,9,50.0
29811,14193,11,30.0
29812,14194,9,50.0
29813,14194,10,50.0
29814,14194,15,40.0
29815,14195,9,50.0
29816,14196,9,40.0
29817,14197,9,40.0
29818,14197,32,30.0
29819,14198,9,50.0
29820,14198,10,50.0
29821,14199,9,50.0
29822,14200,9,50.0
29823,14200,10,50.0
29824,14200,21,30.0
29825,14200,28,30.0
29826,14201,9,50.0
29827,14201,11,50.0
29828,14201,14,40.0
29829,14201,28,50.0
29830,14202,9,50.0
29831,14202,23,50.0
29832,14203,9,40.0
29833,14204,9,40.0
29834,14205,9,40.0
29835,14206,9,40.0
29836,14206,18,40.0
29837,14206,27,40.0
29838,14206,28,40.0
29839,14207,9,50.0
29840,14207,15,50.0
29841,14207,22,50.0
29842,14207,28,50.0
29843,14208,9,50.0
29844,14208,10,50.0
29845,14209,9,30.0
29846,14209,17,40.0
29847,14210,9,50.0
29848,14210,16,40.0
29849,14210,28,50.0
29850,14210,29,50.0
29851,14210,31,30.0
29852,14211,9,50.0
29853,14211,10,50.0
29854,14211,15,50.0
29855,14211,21,50.0
29856,14211,26,50.0
29857,14212,9,40.0
29858,14212,17,50.0
29859,14212,32,30.0
29860,14212,33,40.0
29861,14213,9,50.0
29862,14214,9,50.0
29863,14215,9,50.0
29864,14215,16,40.0
29865,14216,9,50.0
29866,14216,17,50.0
29867,14216,21,50.0
29868,14216,25,40.0
29869,14216,28,50.0
29870,14217,9,50.0
29871,14218,9,40.0
29872,14218,10,40.0
29873,14219,9,50.0
29874,14219,20,50.0
29875,14220,9,40.0
29876,14220,25,50.0
29877,14221,9,30.0
29878,14222,9,50.0
29879,14222,28,50.0
29880,14223,9,50.0
29881,14223,10,50.0
29882,14223,16,50.0
29883,14223,17,50.0
29884,14223,20,50.0
29885,14223,29,50.0
29886,14224,9,40.0
29887,14225,9,50.0
29888,14225,10,50.0
29889,14226,9,50.0
29890,14226,16,50.0
29891,14227,9,30.0
29892,14228,9,40.0
29893,14228,28,50.0
29894,14228,32,40.0
29895,14229,9,50.0
29896,14230,9,40.0
29897,14231,9,50.0
29898,14232,9,20.0
29899,14233,9,50.0
29900,14234,9,50.0
29901,14235,9,50.0
29902,14236,9,50.0
29903,14237,9,50.0
29904,14237,11,40.0
29905,14238,9,30.0
29906,14238,15,40.0
29907,14239,9,50.0
29908,14240,9,50.0
29909,14240,10,50.0
29910,14240,11,20.0
29911,14240,12,50.0
29912,14240,16,50.0
29913,14240,22,50.0
29914,14240,23,50.0
29915,14240,24,50.0
29916,14240,28,50.0
29917,14241,9,40.0
29918,14242,9,10.0
29919,14243,9,50.0
29920,14244,9,50.0
29921,14245,9,50.0
29922,14245,10,50.0
29923,14246,9,50.0
29924,14247,9,50.0
29925,14248,9,40.0
29926,14248,17,50.0
29927,14248,31,50.0
29928,14249,9,50.0
29929,14250,9,40.0
29930,14251,9,50.0
29931,14252,9,50.0
29932,14253,9,50.0
29933,14254,9,50.0
29934,14255,9,50.0
29935,14256,9,40.0
29936,14256,28,50.0
29937,14257,9,50.0
29938,14258,9,50.0
29939,14258,26,50.0
29940,14258,29,50.0
29941,14259,9,50.0
29942,14260,9,50.0
29943,14260,28,50.0
29944,14261,9,50.0
29945,14261,15,30.0
29946,14261,23,50.0
29947,14262,9,50.0
29948,14262,16,50.0
29949,14262,21,50.0
29950,14262,23,50.0
29951,14263,9,50.0
29952,14264,9,50.0
29953,14264,22,40.0
29954,14264,32,40.0
29955,14265,9,50.0
29956,14266,9,40.0
29957,14266,14,50.0
29958,14266,16,50.0
29959,14266,20,50.0
29960,14266,21,40.0
29961,14266,23,50.0
29962,14266,28,50.0
29963,14267,9,50.0
29964,14267,15,40.0
29965,14268,9,50.0
29966,14269,9,50.0
29967,14270,9,50.0
29968,14270,15,40.0
29969,14271,9,40.0
29970,14272,9,50.0
29971,14273,9,40.0
29972,14273,11,40.0
29973,14274,9,50.0
29974,14275,9,30.0
29975,14276,9,50.0
29976,14277,9,40.0
29977,14277,22,50.0
29978,14278,9,50.0
29979,14279,9,50.0
29980,14280,9,30.0
29981,14281,9,40.0
29982,14281,15,30.0
29983,14281,23,40.0
29984,14282,9,50.0
29985,14283,9,50.0
29986,14284,9,50.0
29987,14285,9,50.0
29988,14286,9,50.0
29989,14286,28,50.0
29990,14287,9,40.0
29991,14288,9,50.0
29992,14288,11,50.0
29993,14289,9,40.0
29994,14290,9,40.0
29995,14291,9,50.0
29996,14292,9,40.0
29997,14292,28,50.0
29998,14292,29,20.0
29999,14293,9,40.0
30000,14294,9,50.0
30001,14295,9,40.0
30002,14295,26,50.0
30003,14296,9,40.0
30004,14296,29,40.0
30005,14297,9,50.0
30006,14298,9,50.0
30007,14298,20,50.0
30008,14299,9,40.0
30009,14299,11,50.0
30010,14299,15,50.0
30011,14300,9,50.0
30012,14301,9,40.0
30013,14302,9,50.0
30014,14303,9,40.0
30015,14304,9,30.0
30016,14304,23,50.0
30017,14305,9,50.0
30018,14305,31,10.0
30019,14306,9,50.0
30020,14307,9,50.0
30021,14308,9,50.0
30022,14309,9,50.0
30023,14310,9,50.0
30024,14310,11,50.0
30025,14311,9,40.0
30026,14311,15,40.0
30027,14312,9,50.0
30028,14312,23,50.0
30029,14313,9,40.0
30030,14313,11,50.0
30031,14313,23,50.0
30032,14313,32,30.0
30033,14314,9,50.0
30034,14315,9,50.0
30035,14316,9,50.0
30036,14316,33,50.0
30037,14317,9,50.0
30038,14318,9,50.0
30039,14319,9,50.0
30040,14319,23,50.0
30041,14320,9,40.0
30042,14321,9,50.0
30043,14322,9,30.0
30044,14322,11,50.0
30045,14323,9,40.0
30046,14323,15,40.0
30047,14323,21,40.0
30048,14323,23,50.0
30049,14323,29,40.0
30050,14323,31,30.0
30051,14323,32,50.0
30052,14324,9,50.0
30053,14324,15,30.0
30054,14324,16,20.0
30055,14325,9,50.0
30056,14326,9,50.0
30057,14327,9,50.0
30058,14327,22,50.0
30059,14328,9,40.0
30060,14328,33,30.0
30061,14329,9,50.0
30062,14330,9,50.0
30063,14331,9,50.0
30064,14332,9,50.0
30065,14333,9,50.0
30066,14334,9,50.0
30067,14334,22,50.0
30068,14335,9,40.0
30069,14335,17,50.0
30070,14335,23,50.0
30071,14335,28,50.0
30072,14335,29,40.0
30073,14336,9,50.0
30074,14336,24,30.0
30075,14337,9,50.0
30076,14337,31,40.0
30077,14338,9,50.0
30078,14339,9,50.0
30079,14339,11,50.0
30080,14340,9,50.0
30081,14341,9,50.0
30082,14341,15,40.0
30083,14342,9,50.0
30084,14343,9,50.0
30085,14344,9,50.0
30086,14345,9,30.0
30087,14346,9,30.0
30088,14347,9,30.0
30089,14347,29,50.0
30090,14348,9,40.0
30091,14349,9,50.0
30092,14350,9,40.0
30093,14350,15,40.0
30094,14351,9,30.0
30095,14352,9,30.0
30096,14353,9,50.0
30097,14353,15,40.0
30098,14353,29,30.0
30099,14353,31,30.0
30100,14354,9,50.0
30101,14355,9,50.0
30102,14356,9,40.0
30103,14357,9,50.0
30104,14357,16,50.0
30105,14358,9,50.0
30106,14359,9,40.0
30107,14359,16,50.0
30108,14360,9,50.0
30109,14361,9,40.0
30110,14362,9,50.0
30111,14363,9,50.0
30112,14364,9,50.0
30113,14364,21,50.0
30114,14365,9,50.0
30115,14365,11,50.0
30116,14365,28,50.0
30117,14365,29,50.0
30118,14366,9,40.0
30119,14367,9,50.0
30120,14368,9,50.0
30121,14369,9,50.0
30122,14370,9,50.0
30123,14371,9,50.0
30124,14371,20,50.0
30125,14372,9,40.0
30126,14372,26,20.0
30127,14373,9,50.0
30128,14373,24,50.0
30129,14374,9,50.0
30130,14375,9,40.0
30131,14376,9,50.0
30132,14377,9,50.0
30133,14377,16,50.0
30134,14377,20,50.0
30135,14377,25,50.0
30136,14377,28,40.0
30137,14377,29,50.0
30138,14378,9,40.0
30139,14378,15,40.0
30140,14378,22,30.0
30141,14378,23,30.0
30142,14378,29,50.0
30143,14378,31,40.0
30144,14378,32,30.0
30145,14379,9,50.0
30146,14380,9,50.0
30147,14380,23,50.0
30148,14381,9,40.0
30149,14382,9,50.0
30150,14383,9,50.0
30151,14383,10,50.0
30152,14383,23,50.0
30153,14384,9,40.0
30154,14385,9,40.0
30155,14386,9,50.0
30156,14387,9,40.0
30157,14387,16,40.0
30158,14388,9,50.0
30159,14389,9,50.0
30160,14389,28,50.0
30161,14390,9,30.0
30162,14390,29,40.0
30163,14390,33,30.0
30164,14391,9,50.0
30165,14392,9,50.0
30166,14393,9,50.0
30167,14394,9,50.0
30168,14395,9,50.0
30169,14396,9,50.0
30170,14396,21,40.0
30171,14396,28,30.0
30172,14397,9,50.0
30173,14398,9,50.0
30174,14399,9,40.0
30175,14400,9,50.0
30176,14400,12,50.0
30177,14400,17,50.0
30178,14401,9,40.0
30179,14401,14,40.0
30180,14401,15,50.0
30181,14401,16,50.0
30182,14401,21,50.0
30183,14401,28,30.0
30184,14402,9,50.0
30185,14403,9,50.0
30186,14403,11,50.0
30187,14404,9,50.0
30188,14405,9,40.0
30189,14405,22,40.0
30190,14405,24,40.0
30191,14406,9,50.0
30192,14407,9,50.0
30193,14407,14,50.0
30194,14407,16,50.0
30195,14407,21,50.0
30196,14408,9,40.0
30197,14408,11,50.0
30198,14409,9,50.0
30199,14410,9,50.0
30200,14411,9,50.0
30201,14411,20,30.0
30202,14412,9,40.0
30203,14412,33,20.0
30204,14413,9,50.0
30205,14414,9,50.0
30206,14415,9,40.0
30207,14415,31,50.0
30208,14416,9,50.0
30209,14416,16,40.0
30210,14417,9,50.0
30211,14417,15,50.0
30212,14418,9,40.0
30213,14419,9,50.0
30214,14420,9,50.0
30215,14420,20,50.0
30216,14420,22,50.0
30217,14420,23,50.0
30218,14420,28,50.0
30219,14420,29,50.0
30220,14421,9,40.0
30221,14421,15,40.0
30222,14421,21,40.0
30223,14421,22,50.0
30224,14421,23,40.0
30225,14422,9,40.0
30226,14422,11,50.0
30227,14423,9,50.0
30228,14424,9,40.0
30229,14424,11,40.0
30230,14424,22,40.0
30231,14424,28,50.0
30232,14425,9,50.0
30233,14426,9,50.0
30234,14426,15,30.0
30235,14426,25,50.0
30236,14427,9,50.0
30237,14428,9,50.0
30238,14429,9,50.0
30239,14429,11,50.0
30240,14430,9,40.0
30241,14431,9,50.0
30242,14432,9,40.0
30243,14432,15,40.0
30244,14432,16,40.0
30245,14432,22,50.0
30246,14432,23,40.0
30247,14432,25,40.0
30248,14432,28,20.0
30249,14432,29,30.0
30250,14432,32,50.0
30251,14432,33,40.0
30252,14433,9,50.0
30253,14433,23,40.0
30254,14434,9,50.0
30255,14435,9,50.0
30256,14435,15,40.0
30257,14435,16,50.0
30258,14435,20,40.0
30259,14435,22,50.0
30260,14435,23,50.0
30261,14435,26,40.0
30262,14436,9,50.0
30263,14437,9,40.0
30264,14438,9,40.0
30265,14439,9,40.0
30266,14440,9,50.0
30267,14441,9,50.0
30268,14442,9,40.0
30269,14442,14,50.0
30270,14443,9,50.0
30271,14444,9,20.0
30272,14444,20,40.0
30273,14444,29,40.0
30274,14445,9,50.0
30275,14445,23,50.0
30276,14446,9,30.0
30277,14446,22,30.0
30278,14447,9,50.0
30279,14447,11,50.0
30280,14447,23,50.0
30281,14448,9,50.0
30282,14449,9,50.0
30283,14450,9,40.0
30284,14451,9,40.0
30285,14452,9,50.0
30286,14453,9,50.0
30287,14453,23,50.0
30288,14454,9,50.0
30289,14455,9,50.0
30290,14456,9,50.0
30291,14457,9,40.0
30292,14458,9,40.0
30293,14459,9,50.0
30294,14460,9,50.0
30295,14460,16,50.0
30296,14460,22,40.0
30297,14460,23,50.0
30298,14461,9,50.0
30299,14462,9,40.0
30300,14462,11,50.0
30301,14462,23,50.0
30302,14463,9,50.0
30303,14463,31,50.0
30304,14463,32,30.0
30305,14464,9,50.0
30306,14464,15,30.0
30307,14464,28,40.0
30308,14465,9,50.0
30309,14466,9,40.0
30310,14466,29,50.0
30311,14467,9,50.0
30312,14468,9,40.0
30313,14469,9,20.0
30314,14470,9,50.0
30315,14471,9,40.0
30316,14472,9,50.0
30317,14473,9,40.0
30318,14474,9,30.0
30319,14474,23,30.0
30320,14475,9,50.0
30321,14475,22,50.0
30322,14475,23,50.0
30323,14476,9,50.0
30324,14477,9,50.0
30325,14477,24,50.0
30326,14478,9,50.0
30327,14478,11,30.0
30328,14478,23,30.0
30329,14479,9,40.0
30330,14480,9,40.0
30331,14481,9,50.0
30332,14482,9,50.0
30333,14483,9,50.0
30334,14484,9,50.0
30335,14484,22,50.0
30336,14485,9,50.0
30337,14486,9,50.0
30338,14486,14,50.0
30339,14486,21,50.0
30340,14487,9,50.0
30341,14487,31,40.0
30342,14488,9,50.0
30343,14489,9,50.0
30344,14490,9,50.0
30345,14490,11,50.0
30346,14491,9,40.0
30347,14491,28,40.0
30348,14492,9,50.0
30349,14493,9,40.0
30350,14493,28,50.0
30351,14494,9,40.0
30352,14495,9,50.0
30353,14495,32,40.0
30354,14496,9,40.0
30355,14496,11,50.0
30356,14496,16,50.0
30357,14496,21,50.0
30358,14496,23,50.0
30359,14496,31,30.0
30360,14497,9,40.0
30361,14497,11,40.0
30362,14497,23,30.0
30363,14497,29,40.0
30364,14497,32,30.0
30365,14498,9,50.0
30366,14498,23,50.0
30367,14499,9,50.0
30368,14500,9,40.0
30369,14500,11,40.0
30370,14500,22,40.0
30371,14500,23,40.0
30372,14501,9,50.0
30373,14502,9,50.0
30374,14503,9,50.0
30375,14503,11,50.0
30376,14503,16,50.0
30377,14504,9,40.0
30378,14505,9,50.0
30379,14506,9,40.0
30380,14506,11,50.0
30381,14506,16,50.0
30382,14506,21,40.0
30383,14506,28,50.0
30384,14507,9,50.0
30385,14507,23,50.0
30386,14507,32,30.0
30387,14507,33,40.0
30388,14508,9,40.0
30389,14508,16,50.0
30390,14509,9,50.0
30391,14510,9,40.0
30392,14511,9,40.0
30393,14512,9,50.0
30394,14513,9,50.0
30395,14513,23,50.0
30396,14513,29,50.0
30397,14514,9,50.0
30398,14514,29,50.0
30399,14515,9,50.0
30400,14516,9,50.0
30401,14516,11,40.0
30402,14516,29,40.0
30403,14517,9,40.0
30404,14518,9,50.0
30405,14519,9,50.0
30406,14520,9,40.0
30407,14521,9,50.0
30408,14522,9,40.0
30409,14523,9,50.0
30410,14524,9,50.0
30411,14524,25,50.0
30412,14525,9,50.0
30413,14526,9,40.0
30414,14527,9,50.0
30415,14527,28,50.0
30416,14528,9,40.0
30417,14529,9,40.0
30418,14530,9,50.0
30419,14531,9,50.0
30420,14531,23,50.0
30421,14532,9,50.0
30422,14533,9,50.0
30423,14534,9,50.0
30424,14535,9,50.0
30425,14535,21,50.0
30426,14536,9,40.0
30427,14537,9,40.0
30428,14537,23,50.0
30429,14538,9,50.0
30430,14539,9,50.0
30431,14540,9,40.0
30432,14540,16,50.0
30433,14541,9,50.0
30434,14541,22,30.0
30435,14541,33,40.0
30436,14542,9,50.0
30437,14543,9,40.0
30438,14544,9,40.0
30439,14545,9,50.0
30440,14545,23,50.0
30441,14546,9,50.0
30442,14547,9,50.0
30443,14547,14,30.0
30444,14547,16,50.0
30445,14547,29,40.0
30446,14548,9,50.0
30447,14548,17,50.0
30448,14548,22,50.0
30449,14549,9,40.0
30450,14550,9,40.0
30451,14551,9,50.0
30452,14551,23,50.0
30453,14552,9,30.0
30454,14552,14,50.0
30455,14552,21,40.0
30456,14553,9,50.0
30457,14553,11,50.0
30458,14554,9,40.0
30459,14554,32,30.0
30460,14555,9,40.0
30461,14556,9,50.0
30462,14557,9,50.0
30463,14557,16,50.0
30464,14557,21,40.0
30465,14558,9,50.0
30466,14559,9,50.0
30467,14560,9,50.0
30468,14561,9,50.0
30469,14562,9,30.0
30470,14562,22,40.0
30471,14562,23,30.0
30472,14563,9,50.0
30473,14564,9,50.0
30474,14564,24,50.0
30475,14565,9,50.0
30476,14565,11,50.0
30477,14565,22,50.0
30478,14565,33,40.0
30479,14566,9,40.0
30480,14566,21,40.0
30481,14567,9,40.0
30482,14567,28,30.0
30483,14568,9,50.0
30484,14568,22,50.0
30485,14569,9,50.0
30486,14570,9,50.0
30487,14570,28,50.0
30488,14571,9,50.0
30489,14571,24,50.0
30490,14571,31,50.0
30491,14572,9,50.0
30492,14573,9,40.0
30493,14574,9,40.0
30494,14575,9,50.0
30495,14576,9,40.0
30496,14576,29,40.0
30497,14577,9,50.0
30498,14578,9,40.0
30499,14578,22,30.0
30500,14578,23,40.0
30501,14578,28,40.0
30502,14578,31,40.0
30503,14578,32,40.0
30504,14578,33,30.0
30505,14579,9,40.0
30506,14580,9,40.0
30507,14581,9,50.0
30508,14581,22,50.0
30509,14582,9,30.0
30510,14582,11,40.0
30511,14583,9,40.0
30512,14583,28,50.0
30513,14584,9,50.0
30514,14585,9,50.0
30515,14586,9,50.0
30516,14587,9,50.0
30517,14587,22,50.0
30518,14588,9,50.0
30519,14588,22,50.0
30520,14589,9,50.0
30521,14589,16,50.0
30522,14589,21,50.0
30523,14590,9,50.0
30524,14590,32,50.0
30525,14591,9,40.0
30526,14591,16,30.0
30527,14591,17,50.0
30528,14591,29,20.0
30529,14591,32,50.0
30530,14592,9,50.0
30531,14593,9,50.0
30532,14594,9,50.0
30533,14594,11,50.0
30534,14594,22,50.0
30535,14595,9,40.0
30536,14596,9,50.0
30537,14597,9,50.0
30538,14598,9,40.0
30539,14598,32,50.0
30540,14599,9,50.0
30541,14600,9,50.0
30542,14601,9,40.0
30543,14602,9,40.0
30544,14603,9,40.0
30545,14604,9,40.0
30546,14605,9,40.0
30547,14606,9,50.0
30548,14607,9,50.0
30549,14608,9,40.0
30550,14609,9,40.0
30551,14610,9,50.0
30552,14611,9,30.0
30553,14612,9,50.0
30554,14612,23,40.0
30555,14612,28,40.0
30556,14613,9,50.0
30557,14614,9,50.0
30558,14615,9,50.0
30559,14616,9,40.0
30560,14617,9,40.0
30561,14618,9,30.0
30562,14619,9,40.0
30563,14619,31,50.0
30564,14620,9,40.0
30565,14621,9,50.0
30566,14622,9,40.0
30567,14622,11,50.0
30568,14622,20,50.0
30569,14623,9,50.0
30570,14624,9,50.0
30571,14625,9,50.0
30572,14625,23,50.0
30573,14625,24,40.0
30574,14625,28,30.0
30575,14626,9,50.0
30576,14626,21,50.0
30577,14627,9,50.0
30578,14628,9,50.0
30579,14629,9,50.0
30580,14630,9,40.0
30581,14631,9,30.0
30582,14631,32,40.0
30583,14632,9,50.0
30584,14632,32,50.0
30585,14633,9,50.0
30586,14634,9,50.0
30587,14635,9,50.0
30588,14636,9,50.0
30589,14637,9,40.0
30590,14638,9,50.0
30591,14639,9,40.0
30592,14639,29,40.0
30593,14639,31,40.0
30594,14640,9,40.0
30595,14641,9,40.0
30596,14642,9,50.0
30597,14642,22,50.0
30598,14643,9,50.0
30599,14643,26,50.0
30600,14644,9,50.0
30601,14644,16,40.0
30602,14644,22,50.0
30603,14645,9,50.0
30604,14646,9,50.0
30605,14647,9,50.0
30606,14648,9,40.0
30607,14648,33,20.0
30608,14649,9,40.0
30609,14650,9,50.0
30610,14650,16,50.0
30611,14651,9,40.0
30612,14652,9,50.0
30613,14652,16,50.0
30614,14652,21,50.0
30615,14653,9,50.0
30616,14653,22,30.0
30617,14654,9,50.0
30618,14654,22,50.0
30619,14654,28,50.0
30620,14655,9,50.0
30621,14655,11,50.0
30622,14655,23,50.0
30623,14655,28,40.0
30624,14656,9,50.0
30625,14657,9,50.0
30626,14657,26,50.0
30627,14658,9,50.0
30628,14659,9,40.0
30629,14660,9,40.0
30630,14660,23,40.0
30631,14661,9,50.0
30632,14662,9,50.0
30633,14662,11,50.0
30634,14662,15,50.0
30635,14662,22,40.0
30636,14663,9,50.0
30637,14664,9,50.0
30638,14664,31,40.0
30639,14665,9,50.0
30640,14666,9,50.0
30641,14666,22,50.0
30642,14667,9,50.0
30643,14668,9,50.0
30644,14668,23,40.0
30645,14668,28,50.0
30646,14668,29,30.0
30647,14668,33,50.0
30648,14669,9,50.0
30649,14670,9,40.0
30650,14671,9,40.0
30651,14672,9,50.0
30652,14672,22,40.0
30653,14673,9,50.0
30654,14674,9,50.0
30655,14674,10,50.0
30656,14674,17,50.0
30657,14674,22,40.0
30658,14674,32,40.0
30659,14675,9,40.0
30660,14676,9,20.0
30661,14676,12,50.0
30662,14676,16,20.0
30663,14677,9,40.0
30664,14678,9,50.0
30665,14679,9,50.0
30666,14680,9,50.0
30667,14681,9,50.0
30668,14682,9,50.0
30669,14683,9,40.0
30670,14684,9,50.0
30671,14684,28,50.0
30672,14685,9,40.0
30673,14686,9,50.0
30674,14687,9,50.0
30675,14687,23,50.0
30676,14688,9,50.0
30677,14688,11,50.0
30678,14689,9,50.0
30679,14689,31,40.0
30680,14690,9,50.0
30681,14691,9,50.0
30682,14692,9,50.0
30683,14693,9,50.0
30684,14694,9,50.0
30685,14694,11,50.0
30686,14694,16,50.0
30687,14694,21,50.0
30688,14694,23,40.0
30689,14695,9,50.0
30690,14695,23,50.0
30691,14696,9,50.0
30692,14697,9,40.0
30693,14698,9,40.0
30694,14699,9,50.0
30695,14700,9,50.0
30696,14701,9,30.0
30697,14702,9,50.0
30698,14703,9,40.0
30699,14704,9,50.0
30700,14704,16,50.0
30701,14705,9,40.0
30702,14705,23,50.0
30703,14706,9,40.0
30704,14706,22,30.0
30705,14707,9,50.0
30706,14708,9,40.0
30707,14708,11,40.0
30708,14708,16,50.0
30709,14709,9,40.0
30710,14710,9,50.0
30711,14711,9,50.0
30712,14712,9,50.0
30713,14713,9,50.0
30714,14714,9,50.0
30715,14714,11,50.0
30716,14715,9,50.0
30717,14716,9,50.0
30718,14717,9,10.0
30719,14718,9,50.0
30720,14718,22,50.0
30721,14719,9,50.0
30722,14720,9,50.0
30723,14721,9,40.0
30724,14722,9,40.0
30725,14723,9,50.0
30726,14723,15,50.0
30727,14723,29,30.0
30728,14724,9,50.0
30729,14725,9,50.0
30730,14726,9,40.0
30731,14726,11,40.0
30732,14726,22,50.0
30733,14727,9,50.0
30734,14728,9,40.0
30735,14729,9,40.0
30736,14730,9,50.0
30737,14731,9,40.0
30738,14732,9,50.0
30739,14732,22,40.0
30740,14733,9,50.0
30741,14734,9,50.0
30742,14735,9,50.0
30743,14736,9,50.0
30744,14737,9,40.0
30745,14737,11,50.0
30746,14738,9,40.0
30747,14739,9,50.0
30748,14739,23,50.0
30749,14740,9,50.0
30750,14741,9,50.0
30751,14741,16,40.0
30752,14741,21,50.0
30753,14741,23,40.0
30754,14741,24,50.0
30755,14741,25,40.0
30756,14741,28,40.0
30757,14742,9,50.0
30758,14743,9,50.0
30759,14744,9,50.0
30760,14745,9,50.0
30761,14746,9,50.0
30762,14747,9,50.0
30763,14748,9,40.0
30764,14749,9,30.0
30765,14750,9,50.0
30766,14751,9,40.0
30767,14752,9,50.0
30768,14753,9,50.0
30769,14754,9,40.0
30770,14755,9,50.0
30771,14756,9,40.0
30772,14756,26,50.0
30773,14757,9,40.0
30774,14758,9,50.0
30775,14759,9,30.0
30776,14760,9,50.0
30777,14761,9,50.0
30778,14761,22,50.0
30779,14761,23,40.0
30780,14762,9,50.0
30781,14763,9,50.0
30782,14763,22,40.0
30783,14764,9,40.0
30784,14764,11,40.0
30785,14764,23,40.0
30786,14765,9,50.0
30787,14766,9,40.0
30788,14767,9,50.0
30789,14768,9,40.0
30790,14769,9,50.0
30791,14770,9,50.0
30792,14771,9,50.0
30793,14772,9,50.0
30794,14773,9,40.0
30795,14773,22,40.0
30796,14774,9,50.0
30797,14774,23,40.0
30798,14775,9,50.0
30799,14775,21,50.0
30800,14776,9,50.0
30801,14776,23,50.0
30802,14777,9,50.0
30803,14778,9,50.0
30804,14779,9,50.0
30805,14780,9,50.0
30806,14780,11,50.0
30807,14780,33,40.0
30808,14781,9,50.0
30809,14782,9,50.0
30810,14783,9,50.0
30811,14784,9,40.0
30812,14785,9,50.0
30813,14786,9,30.0
30814,14787,9,40.0
30815,14788,9,50.0
30816,14788,33,10.0
30817,14789,9,50.0
30818,14789,16,40.0
30819,14790,9,40.0
30820,14790,16,30.0
30821,14791,9,50.0
30822,14792,10,50.0
30823,14792,13,50.0
30824,14792,24,50.0
30825,14793,10,40.0
30826,14794,10,40.0
30827,14795,10,50.0
30828,14795,13,50.0
30829,14795,18,50.0
30830,14795,27,50.0
30831,14796,10,50.0
30832,14796,13,50.0
30833,14796,15,50.0
30834,14797,10,50.0
30835,14798,10,50.0
30836,14799,10,50.0
30837,14800,10,40.0
30838,14800,13,40.0
30839,14800,18,40.0
30840,14801,10,50.0
30841,14802,10,50.0
30842,14803,10,40.0
30843,14804,10,50.0
30844,14805,10,50.0
30845,14806,10,50.0
30846,14807,10,50.0
30847,14808,10,50.0
30848,14808,27,10.0
30849,14809,10,50.0
30850,14810,10,50.0
30851,14811,10,50.0
30852,14812,10,40.0
30853,14812,28,30.0
30854,14813,10,50.0
30855,14814,10,40.0
30856,14815,10,50.0
30857,14815,16,50.0
30858,14815,32,50.0
30859,14816,10,50.0
30860,14816,18,40.0
30861,14817,10,50.0
30862,14818,10,50.0
30863,14819,10,50.0
30864,14819,27,50.0
30865,14820,10,50.0
30866,14821,10,50.0
30867,14822,10,50.0
30868,14822,31,40.0
30869,14823,10,40.0
30870,14824,10,50.0
30871,14825,10,40.0
30872,14826,10,50.0
30873,14826,12,30.0
30874,14826,13,50.0
30875,14827,10,50.0
30876,14827,18,50.0
30877,14828,10,50.0
30878,14829,10,50.0
30879,14830,10,30.0
30880,14831,10,40.0
30881,14832,10,50.0
30882,14833,10,50.0
30883,14834,10,50.0
30884,14835,10,50.0
30885,14836,10,50.0
30886,14837,10,50.0
30887,14837,13,30.0
30888,14838,10,40.0
30889,14839,10,40.0
30890,14840,10,50.0
30891,14840,13,50.0
30892,14841,10,50.0
30893,14842,10,50.0
30894,14843,10,50.0
30895,14844,10,50.0
30896,14845,10,40.0
30897,14846,10,50.0
30898,14846,15,50.0
30899,14846,29,50.0
30900,14847,10,50.0
30901,14847,11,50.0
30902,14848,10,50.0
30903,14849,10,50.0
30904,14849,27,40.0
30905,14850,10,50.0
30906,14850,18,50.0
30907,14851,10,40.0
30908,14852,10,50.0
30909,14853,10,50.0
30910,14853,18,40.0
30911,14853,24,50.0
30912,14854,10,50.0
30913,14854,13,40.0
30914,14855,10,50.0
30915,14856,10,50.0
30916,14857,10,50.0
30917,14858,10,50.0
30918,14859,10,50.0
30919,14860,10,50.0
30920,14861,10,50.0
30921,14861,13,50.0
30922,14861,17,50.0
30923,14861,24,50.0
30924,14861,27,50.0
30925,14862,10,50.0
30926,14863,10,50.0
30927,14863,11,50.0
30928,14863,13,50.0
30929,14864,10,50.0
30930,14865,10,50.0
30931,14866,10,50.0
30932,14866,13,40.0
30933,14866,18,50.0
30934,14867,10,50.0
30935,14867,12,50.0
30936,14867,18,50.0
30937,14867,26,50.0
30938,14867,27,50.0
30939,14868,10,50.0
30940,14869,10,50.0
30941,14870,10,50.0
30942,14870,17,50.0
30943,14871,10,50.0
30944,14872,10,50.0
30945,14872,27,50.0
30946,14873,10,50.0
30947,14874,10,50.0
30948,14875,10,50.0
30949,14875,27,50.0
30950,14875,30,50.0
30951,14876,10,50.0
30952,14876,18,50.0
30953,14876,27,50.0
30954,14877,10,50.0
30955,14877,18,40.0
30956,14878,10,40.0
30957,14879,10,50.0
30958,14880,10,50.0
30959,14881,10,50.0
30960,14881,12,50.0
30961,14882,10,50.0
30962,14883,10,50.0
30963,14884,10,50.0
30964,14885,10,50.0
30965,14886,10,50.0
30966,14886,13,50.0
30967,14887,10,50.0
30968,14888,10,10.0
